id,aptem_id,month,category,title,source_ref,reason
158889,4907,2026-04,reading+quiz,Quiz 1: Validate Scope,la:80609:121614,Material 121614: original questions available but no saved learner answers
158890,4907,2026-04,reading+quiz,Quiz 1,la:80609:121927,Material 121927: original questions available but no saved learner answers
158891,4907,2026-04,reading+quiz,"Q1: Critical Path, Float &amp; Scheduling Concepts",la:80609:80205,Material 80205: original questions available but no saved learner answers
158892,4907,2026-04,reading+quiz,Q1: Cost Management Process,la:80609:81005,Material 81005: original questions available but no saved learner answers
158972,4947,2025-11,reading+quiz,Q1- Macro Environment – PESTLE,la:80625:85411,Material 85411: original questions available but no saved learner answers
158973,4947,2025-11,reading+quiz,Q3- Market Trends and Disruptors,la:80625:85456,Material 85456: original questions available but no saved learner answers
158974,4947,2025-11,reading+quiz,Q1 - Internal Audit Frameworks: VRIO &amp; 5 Ms,la:80625:96747,Material 96747: original questions available but no saved learner answers
158975,4947,2025-11,reading+quiz,"Q2 -Culture, Leadership, and Capabilities",la:80625:96771,Material 96771: original questions available but no saved learner answers
157085,1763,2025-11,reading+quiz,Procurement PMP Practice Questions,la:60702:86973,Material 86973: original questions available but no saved learner answers
158984,4907,2026-05,reading+quiz,"Q1 - Estimating, Acquiring, Optimising and Applying",la:80609:83797,Material 83797: original questions available but no saved learner answers
158985,4907,2026-05,reading+quiz,Quiz 1: Procurement Concepts and Contract Types,la:80609:85079,Material 85079: original questions available but no saved learner answers
165541,4765,2026-04,reading+quiz,Q 1 -Diagnosing Journey Quality and Service Gaps.,la:118213:123542,Material 123542: original questions available but no saved learner answers
165542,4765,2026-04,reading+quiz,Q2-Pain Points and Closing Journey Gaps (Digital Focus),la:118213:123576,Material 123576: original questions available but no saved learner answers
165543,4765,2026-04,reading+quiz,Q3-Creating a Seamless Online and Offline Experience,la:118213:123600,Material 123600: original questions available but no saved learner answers
165545,4765,2026-04,reading+quiz,Q2-Using patterns and trends to answer the four journey questions,la:118213:122415,Material 122415: original questions available but no saved learner answers
159010,4725,2025-10,reading+quiz,Q3: Project versus Process,la:80609:83226,Material 83226: original questions available but no saved learner answers
165527,3416,2026-01,reading+quiz,Q1-The Marketing Information System (MIS).,la:80619:79448,Material 79448: original questions available but no saved learner answers
165528,3416,2026-01,reading+quiz,Q2-The Marketing Research Process.,la:80619:79459,Material 79459: original questions available but no saved learner answers
165529,3416,2026-01,reading+quiz,Q3-Turning Data into Insight.,la:80619:79470,Material 79470: original questions available but no saved learner answers
165530,3416,2026-01,reading+quiz,Q4- Evaluating Campaign Performance.,la:80619:79482,Material 79482: original questions available but no saved learner answers
165531,3416,2026-01,reading+quiz,Q1: Introduction: Why Primary Data?,la:80619:110976,Material 110976: original questions available but no saved learner answers
165532,3416,2026-01,reading+quiz,Q2: Focus Groups (Qualitative),la:80619:111001,Material 111001: original questions available but no saved learner answers
165533,3416,2026-01,reading+quiz,Q3: Other Primary Data Collection Methods,la:80619:111018,Material 111018: original questions available but no saved learner answers
165534,3416,2026-01,reading+quiz,Q4: Ensuring Quality and Ethical Primary Research,la:80619:111035,Material 111035: original questions available but no saved learner answers
165535,3416,2026-01,reading+quiz,Q1-Introduction - What is Secondary Data?,la:80619:113374,Material 113374: original questions available but no saved learner answers
165536,3416,2026-01,reading+quiz,Q2-Advantages &amp; Limitations of Secondary Data,la:80619:113395,Material 113395: original questions available but no saved learner answers
165537,3416,2026-01,reading+quiz,Q3-The Role of Secondary Data,la:80619:113413,Material 113413: original questions available but no saved learner answers
165538,3416,2026-01,reading+quiz,Q1- Mastering Marketing Impact &amp; The 7Ps,la:80619:114705,Material 114705: original questions available but no saved learner answers
165539,3416,2026-01,reading+quiz,Q2- Mastering Promotion and People,la:80619:114706,Material 114706: original questions available but no saved learner answers
165540,3416,2026-01,reading+quiz,Q3- Marketing Impact &amp; Strategy The Final Puzzle Pieces,la:80619:114707,Material 114707: original questions available but no saved learner answers
159005,4725,2025-10,reading+quiz,"Q1-Safeguarding, and British Values",la:80609:55024,Material 55024: original questions available but no saved learner answers
159006,4725,2025-10,reading+quiz,Q2-What is Project?,la:80609:50939,Material 50939: original questions available but no saved learner answers
159008,4725,2025-10,reading+quiz,Q1: Project and Project Management,la:80609:83087,Material 83087: original questions available but no saved learner answers
159009,4725,2025-10,reading+quiz,Q2: Management Evolution,la:80609:83206,Material 83206: original questions available but no saved learner answers
165544,4765,2026-04,reading+quiz,Q1-Turning data into journey understanding,la:118213:122388,Material 122388: original questions available but no saved learner answers
165422,6198,2026-03,reading+quiz,Q2-Marketing Strategy and Internal Environment: Understanding Organisation Types and Core Competencies,la:115272:112798,Material 112798: original questions available but no saved learner answers
165546,4765,2026-04,reading+quiz,"Q3-Explaining why, validating impact, valuing touchpoints",la:118213:122431,Material 122431: original questions available but no saved learner answers
159158,3230,2025-10,reading+quiz,Q1,la:78825:79189,Material 79189: original questions available but no saved learner answers
165547,4765,2026-04,reading+quiz,Q1-Customer journeys as a data-and-decision system.,la:118213:123623,Material 123623: original questions available but no saved learner answers
165548,4765,2026-04,reading+quiz,Q2-Leveraging data for customer engagement,la:118213:123648,Material 123648: original questions available but no saved learner answers
165549,4765,2026-04,reading+quiz,Q3-Leveraging data for business growth + predictive analytics.,la:118213:123673,Material 123673: original questions available but no saved learner answers
159082,4725,2025-11,reading+quiz,"Q2-Relationship of Project, Program, Portfolio, and Operations Management",la:80609:61217,Material 61217: original questions available but no saved learner answers
159083,4725,2025-11,reading+quiz,Quiz 1 : PMO Functions and Roles,la:80609:52653,Material 52653: original questions available but no saved learner answers
159084,4725,2025-11,reading+quiz,Quiz 2 -The project Manager,la:80609:61241,Material 61241: original questions available but no saved learner answers
159085,4725,2025-11,reading+quiz,Q1: Project Context (EEF and OPAs),la:80609:61418,Material 61418: original questions available but no saved learner answers
159086,4725,2025-11,reading+quiz,Quiz 2: Project Context (EEF and OPAs),la:80609:61441,Material 61441: original questions available but no saved learner answers
159193,4947,2026-03,reading+quiz,Q1-Definitions and why journeys matter (incl. organisational contexts).,la:118070:118169,Material 118169: original questions available but no saved learner answers
159194,4947,2026-03,reading+quiz,Q2- The seven customer benefits + mechanisms + levers,la:118070:118180,Material 118180: original questions available but no saved learner answers
159195,4947,2026-03,reading+quiz,Q3-Mapping methods + measurement + pitfalls + cases,la:118070:118195,Material 118195: original questions available but no saved learner answers
159196,4947,2026-03,reading+quiz,Q1-From Strategy to Execution,la:80625:118065,Material 118065: original questions available but no saved learner answers
159161,4725,2025-12,reading+quiz,Quiz 1 -Governance in the Project Context vs. Corporate Governance,la:80609:62754,Material 62754: original questions available but no saved learner answers
159162,4725,2025-12,reading+quiz,Quiz 2 - Governance Structures and Key Roles in Projects,la:80609:62765,Material 62765: original questions available but no saved learner answers
159163,4725,2025-12,reading+quiz,Quiz 3 -Sponsorship Responsibilities Through the Project Life Cycle:,la:80609:62867,Material 62867: original questions available but no saved learner answers
159164,4725,2025-12,reading+quiz,Q-Agile Mindset,la:80609:65311,Material 65311: original questions available but no saved learner answers
159165,4725,2025-12,reading+quiz,Project Framework Management,la:80609:50560,Material 50560: original questions available but no saved learner answers
159218,7999,2026-05,reading+quiz,"Q2-Digital Promotion, Ethics &amp; Legal Framework",la:115277:113588,Material 113588: original questions available but no saved learner answers
159219,7999,2026-05,reading+quiz,"Q3-Branding, Customer Engagement &amp; Marketing Plan",la:115277:113599,Material 113599: original questions available but no saved learner answers
165702,4104,2025-12,reading+quiz,Quiz 1 -Governance in the Project Context vs. Corporate Governance,la:80609:62754,Material 62754: original questions available but no saved learner answers
165695,4104,2025-10,reading+quiz,Q2: Management Evolution,la:80609:83206,Material 83206: original questions available but no saved learner answers
165696,4104,2025-10,reading+quiz,Q3: Project versus Process,la:80609:83226,Material 83226: original questions available but no saved learner answers
165703,4104,2025-12,reading+quiz,Quiz 2 - Governance Structures and Key Roles in Projects,la:80609:62765,Material 62765: original questions available but no saved learner answers
165704,4104,2025-12,reading+quiz,Quiz 3 -Sponsorship Responsibilities Through the Project Life Cycle:,la:80609:62867,Material 62867: original questions available but no saved learner answers
165705,4104,2025-12,reading+quiz,Q-Agile Mindset,la:80609:65311,Material 65311: original questions available but no saved learner answers
165706,4104,2025-12,reading+quiz,Project Framework Management,la:80609:50560,Material 50560: original questions available but no saved learner answers
159260,5423,2025-12,reading+quiz,Quiz 3 -Sponsorship Responsibilities Through the Project Life Cycle:,la:80609:62867,Material 62867: original questions available but no saved learner answers
159263,5423,2025-12,reading+quiz,Quiz 1:Lean Project Management,la:80609:64945,Material 64945: original questions available but no saved learner answers
159262,5423,2025-12,reading+quiz,Project Framework Management,la:80609:50560,Material 50560: original questions available but no saved learner answers
165561,4765,2026-05,reading+quiz,Q1-CDJ as an operating model,la:118213:124009,Material 124009: original questions available but no saved learner answers
165562,4765,2026-05,reading+quiz,"Q2-Tailoring offers, promotions, and experiences",la:118213:124043,Material 124043: original questions available but no saved learner answers
165563,4765,2026-05,reading+quiz,"Q3-Monitoring, governance, experimentation quality, scaling",la:118213:124082,Material 124082: original questions available but no saved learner answers
165564,4765,2026-05,reading+quiz,Q1 – Acquisition And Conversion Diagnostics.,la:118213:125287,Material 125287: original questions available but no saved learner answers
165565,4765,2026-05,reading+quiz,"Q2 –Value, loyalty and relationship health.",la:118213:125303,Material 125303: original questions available but no saved learner answers
165566,4765,2026-05,reading+quiz,"Q3 –Channel performance, ROMI and board-level reporting.",la:118213:125319,Material 125319: original questions available but no saved learner answers
165567,4765,2026-05,reading+quiz,Q1 - Set Customer-Centric Direction and Build the Evidence Base,la:118213:125842,Material 125842: original questions available but no saved learner answers
159285,6703,2026-01,reading+quiz,Quiz Chapter 1,la:115253:61139,Material 61139: original questions available but no saved learner answers
165568,4765,2026-05,reading+quiz,Q2 - Convert Insight into a Cross-Functional Optimisation Plan,la:118213:125858,Material 125858: original questions available but no saved learner answers
165569,4765,2026-05,reading+quiz,"Q3 -Prioritise Resources, Govern Delivery and Improve Continuously",la:118213:125885,Material 125885: original questions available but no saved learner answers
159305,1767,2025-05,reading+quiz,Q2-What is Project?,la:60699:50939,Material 50939: original questions available but no saved learner answers
159307,1767,2025-06,reading+quiz,Q-Project Governance structure,la:60702:64735,Material 64735: original questions available but no saved learner answers
159311,1767,2025-06,reading+quiz,Quiz 1:Lean Project Management,la:60702:64945,Material 64945: original questions available but no saved learner answers
159313,1767,2025-07,reading+quiz,Q1: Backlog Preparation and Refinement,la:60702:66530,Material 66530: original questions available but no saved learner answers
159314,1767,2025-07,reading+quiz,Q2-Definition of Ready (DoR),la:60702:66546,Material 66546: original questions available but no saved learner answers
159315,1767,2025-07,reading+quiz,Q3-Retrospectives in Agile Project Management,la:60702:66580,Material 66580: original questions available but no saved learner answers
159316,1767,2025-07,reading+quiz,Q4-Pitfalls,la:60702:66621,Material 66621: original questions available but no saved learner answers
159317,1767,2025-07,reading+quiz,Q1-Story  Points,la:60702:68236,Material 68236: original questions available but no saved learner answers
159318,1767,2025-07,reading+quiz,Q2-Considerations in Estimation,la:60702:68260,Material 68260: original questions available but no saved learner answers
159127,4907,2026-06,reading+quiz,Q1: Stakeholder Engagement Overview,la:80609:74534,Material 74534: original questions available but no saved learner answers
159128,4907,2026-06,reading+quiz,Quiz 1 : planning control,la:80609:131212,Material 131212: original questions available but no saved learner answers
159129,4907,2026-06,reading+quiz,Quiz 2 part 2 : Planning &amp; Control,la:80609:133692,Material 133692: original questions available but no saved learner answers
159130,4907,2026-06,reading+quiz,Quiz 3 part 3 : Planning control,la:80609:131556,Material 131556: original questions available but no saved learner answers
157029,9314,2026-04,reading+quiz,"Q1-Determine and implement (adapt/refine) the project controls procedures, methods and systems incorporating the relevant employer organisation management systems and procedures for example quality, data management and security, document and version control and record keeping.",la:103722:104432,Material 104432: original questions available but no saved learner answers
157030,9314,2026-04,reading+quiz,"Q2-Use project controls related software and IT systems for tasks such as: planning and  scheduling, cost management, cost and risk analysis, estimating, progress and performance  monitoring and reporting; identify and select the right software package for the task.",la:103722:104421,Material 104421: original questions available but no saved learner answers
169069,5167,2026-02,reading+quiz,Q4-Finalising the Business Case Approval and Execution,la:80624:114591,Material 114591: original questions available but no saved learner answers
169070,5167,2026-02,reading+quiz,Q1-Implementation and Action Planning,la:80624:115776,Material 115776: original questions available but no saved learner answers
169071,5167,2026-02,reading+quiz,Q2-Creating a Detailed Timeline and Milestones,la:80624:115777,Material 115777: original questions available but no saved learner answers
169072,5167,2026-02,reading+quiz,Q3-Resource Allocation and Risk Management,la:80624:115793,Material 115793: original questions available but no saved learner answers
169073,5167,2026-02,reading+quiz,Q4 - Monitoring and Adjusting the Plan,la:80624:115809,Material 115809: original questions available but no saved learner answers
165636,3416,2026-02,reading+quiz,Q1-The Secret Life of Products,la:80619:115844,Material 115844: original questions available but no saved learner answers
165637,3416,2026-02,reading+quiz,Q2-Strategy From Birth to Branding,la:80619:115845,Material 115845: original questions available but no saved learner answers
165638,3416,2026-02,reading+quiz,Q3-Strategy Unwrapping the secrets of successful products,la:80619:115846,Material 115846: original questions available but no saved learner answers
165640,3416,2026-02,reading+quiz,Q2-The Psychology of Pricing and Consumer Behaviour,la:80619:117255,Material 117255: original questions available but no saved learner answers
165641,3416,2026-02,reading+quiz,Q3-Price Elasticity of Demand,la:80619:117256,Material 117256: original questions available but no saved learner answers
165643,3416,2026-02,reading+quiz,Q2: What is Public Relations,la:80619:118220,Material 118220: original questions available but no saved learner answers
165644,3416,2026-02,reading+quiz,Q3: Ethical and Legal Considerations in Promotional Activities,la:80619:118221,Material 118221: original questions available but no saved learner answers
165645,3416,2026-02,reading+quiz,Q1-Introduction to Place Distribution Channels,la:80619:118613,Material 118613: original questions available but no saved learner answers
165647,3416,2026-02,reading+quiz,Q3-Practical Application of Distribution Strategies and Aligning Place with Marketing Strategy​,la:80619:118641,Material 118641: original questions available but no saved learner answers
165639,3416,2026-02,reading+quiz,Q1-Introduction-Common Pricing Objectives,la:80619:117254,Material 117254: original questions available but no saved learner answers
165646,3416,2026-02,reading+quiz,Q2-E-commerce and Modern Distribution Approaches​,la:80619:118640,Material 118640: original questions available but no saved learner answers
165662,1873,2025-05,reading+quiz,P2-Quiz-Contrasting Market Led,la:60591:63049,Material 63049: original questions available but no saved learner answers
165668,1873,2025-05,reading+quiz,Quiz-Lecture 3,la:60591:60670,Material 60670: original questions available but no saved learner answers
165671,1873,2025-05,reading+quiz,P3-Quiz-Analysing Competitor,la:60591:62895,Material 62895: original questions available but no saved learner answers
165672,1873,2025-05,reading+quiz,P4-Quiz- Analysing Competitor,la:60591:62929,Material 62929: original questions available but no saved learner answers
165660,1873,2025-05,reading+quiz,Quiz-Lecture 1,la:60591:60632,Material 60632: original questions available but no saved learner answers
165692,4104,2025-10,reading+quiz,"Q1-Safeguarding, and British Values",la:80609:55024,Material 55024: original questions available but no saved learner answers
165693,4104,2025-10,reading+quiz,Q2-What is Project?,la:80609:50939,Material 50939: original questions available but no saved learner answers
165694,4104,2025-10,reading+quiz,Q1: Project and Project Management,la:80609:83087,Material 83087: original questions available but no saved learner answers
130589,4104,2025-12,assignment,Month 2. Marketing Impact - Market Environment & Research (Coach Led Assignment),asg:31527,No active linked or referenced evidence document/reflection
130590,4104,2025-12,assignment,Module 1 PCP/AMP PQ - Coach Led Assignments,asg:31771,No active linked or referenced evidence document/reflection
130591,4104,2025-12,assignment,Month 2 - Foundation of Project Control,asg:31598,No active linked or referenced evidence document/reflection
165697,4104,2025-11,reading+quiz,"Q2-Relationship of Project, Program, Portfolio, and Operations Management",la:80609:61217,Material 61217: original questions available but no saved learner answers
165698,4104,2025-11,reading+quiz,Quiz 1 : PMO Functions and Roles,la:80609:52653,Material 52653: original questions available but no saved learner answers
165699,4104,2025-11,reading+quiz,Quiz 2 -The project Manager,la:80609:61241,Material 61241: original questions available but no saved learner answers
165700,4104,2025-11,reading+quiz,Q1: Project Context (EEF and OPAs),la:80609:61418,Material 61418: original questions available but no saved learner answers
165701,4104,2025-11,reading+quiz,Quiz 2: Project Context (EEF and OPAs),la:80609:61441,Material 61441: original questions available but no saved learner answers
165708,4104,2026-01,reading+quiz,Q1:User Story Fundamentals,la:80609:65496,Material 65496: original questions available but no saved learner answers
165709,4104,2026-01,reading+quiz,Q3:Impact Mapping,la:80609:65727,Material 65727: original questions available but no saved learner answers
165710,4104,2026-01,reading+quiz,"Q1-Agile Project Management: Understanding MVP, MMF, MEA, and MRF",la:80609:67681,Material 67681: original questions available but no saved learner answers
165711,4104,2026-01,reading+quiz,"Q2-Comparative Table of MVP, MMF, MEA, and MRF",la:80609:67920,Material 67920: original questions available but no saved learner answers
165712,4104,2026-01,reading+quiz,Q1: Backlog Preparation and Refinement,la:80609:66530,Material 66530: original questions available but no saved learner answers
165713,4104,2026-01,reading+quiz,Q2-Definition of Ready (DoR),la:80609:66546,Material 66546: original questions available but no saved learner answers
165714,4104,2026-01,reading+quiz,Q3-Retrospectives in Agile Project Management,la:80609:66580,Material 66580: original questions available but no saved learner answers
165715,4104,2026-01,reading+quiz,Q4-Pitfalls,la:80609:66621,Material 66621: original questions available but no saved learner answers
165716,4104,2026-01,reading+quiz,Q2-Considerations in Estimation,la:80609:68260,Material 68260: original questions available but no saved learner answers
165440,4190,2025-11,reading+quiz,Q1-Understanding Marketing Strategy,la:80619:84903,Material 84903: original questions available but no saved learner answers
165733,1873,2025-06,reading+quiz,Activity 63345,la:60591:63345,Material 63345: source content unavailable (source_unavailable)
165735,1873,2025-06,reading+quiz,Understanding the Organisational Resource Base,la:60591:65079,Material 65079: original questions available but no saved learner answers
165739,1873,2025-06,reading+quiz,Q:Identifying Current and Future Competitive Positions,la:60591:65786,Material 65786: original questions available but no saved learner answers
165724,1873,2025-06,reading+quiz,P1-Quiz-Customer Analysis 6-6-2025,la:60591:62998,Material 62998: original questions available but no saved learner answers
165725,1873,2025-06,reading+quiz,P2-Quiz-Understanding Different Types of Customers and their Buying Behaviours,la:60591:63009,Material 63009: original questions available but no saved learner answers
165726,1873,2025-06,reading+quiz,P3-Quiz-Key Aspects of Customer Analysis,la:60591:63021,Material 63021: original questions available but no saved learner answers
165727,1873,2025-06,reading+quiz,P4-Quiz-Understanding Customer Value and Customer Lifetime Value,la:60591:63032,Material 63032: original questions available but no saved learner answers
165728,1873,2025-06,reading+quiz,Quiz-Lecture 6,la:60591:62797,Material 62797: original questions available but no saved learner answers
165729,1873,2025-06,reading+quiz,P1-Quiz-Defining Competitor Marketing Analsis,la:60591:63534,Material 63534: original questions available but no saved learner answers
165730,1873,2025-06,reading+quiz,P2-Quiz-Identifying and Categorizing the Broader Copetitive  Landscape,la:60591:63550,Material 63550: original questions available but no saved learner answers
165731,1873,2025-06,reading+quiz,P3-Quiz-Frameworks for the Boarder Cmpetitor  Market Analysis,la:60591:63566,Material 63566: original questions available but no saved learner answers
165732,1873,2025-06,reading+quiz,P4-Quiz-Predicting Actions,la:60591:63583,Material 63583: original questions available but no saved learner answers
165734,1873,2025-06,reading+quiz,Q1-Defining Understanding The Organisational Resource Base and aits Importance,la:60591:65373,Material 65373: original questions available but no saved learner answers
26490,6240,2026-01,video,TB-Safeguarding and British Values,la:112697:112861,Material 112861: source content unavailable (embedding_denied)
26491,6240,2026-01,video,TB-Marketing Apprenticeship,la:112697:112865,Material 112865: source content unavailable (embedding_denied)
169174,3525,2025-11,reading+quiz,Q1: Stakeholder Engagement Overview,la:65983:74534,Material 74534: original questions available but no saved learner answers
169175,3525,2025-11,reading+quiz,Q2: Stakeholder Engagement Identify,la:65983:74547,Material 74547: original questions available but no saved learner answers
169176,3525,2025-11,reading+quiz,Q3: Stakeholder Engagement Anaylsis,la:65983:74558,Material 74558: original questions available but no saved learner answers
169177,3525,2025-11,reading+quiz,Q1: Scope Management,la:65983:75443,Material 75443: original questions available but no saved learner answers
157019,4190,2025-12,reading+quiz,Q3: The Consumer Decision Making,la:80619:98862,Material 98862: original questions available but no saved learner answers
165740,4190,2025-12,reading+quiz,Q1: Internal Resources &amp; VRIO,la:80619:96539,Material 96539: original questions available but no saved learner answers
165741,4190,2025-12,reading+quiz,Q2: Aligning Capabilities &amp; Strategy,la:80619:96541,Material 96541: original questions available but no saved learner answers
165742,4190,2025-12,reading+quiz,Q3:Corporate Goals &amp; Marketing,la:80619:96543,Material 96543: original questions available but no saved learner answers
165743,4190,2025-12,reading+quiz,Q4: Managing Marketing Risk,la:80619:96547,Material 96547: original questions available but no saved learner answers
165744,4190,2025-12,reading+quiz,Q1: Introduction,la:80619:98791,Material 98791: original questions available but no saved learner answers
165745,4190,2025-12,reading+quiz,Q2:Factors Influencing Buyer,la:80619:98842,Material 98842: original questions available but no saved learner answers
157020,4190,2025-12,reading+quiz,Q1: B2B vs. B2C Customer Behaviour,la:80619:100909,Material 100909: original questions available but no saved learner answers
165769,4104,2026-04,reading+quiz,Quiz: Easy - Earned Value Analysis (EVA) PMP Practice Questions,la:80609:59383,Material 59383: original questions available but no saved learner answers
165785,1873,2025-07,reading+quiz,Q1-Defining Market Segmentation,la:60591:66639,Material 66639: original questions available but no saved learner answers
165786,1873,2025-07,reading+quiz,Q2-Criteria for Effective Market Segmentation,la:60591:66672,Material 66672: original questions available but no saved learner answers
165789,1873,2025-07,reading+quiz,Q2-Key Criteria for Evaluating Segment Attractiveness,la:60591:67247,Material 67247: original questions available but no saved learner answers
165790,1873,2025-07,reading+quiz,Q3-Different Market Targeting Strategies,la:60591:67268,Material 67268: original questions available but no saved learner answers
165791,1873,2025-07,reading+quiz,Q4-Factors Influencing the Choice of Targeting Strategy,la:60591:67286,Material 67286: original questions available but no saved learner answers
165787,1873,2025-07,reading+quiz,Quiz-Segmentation and Positioning Principles,la:60591:66388,Material 66388: original questions available but no saved learner answers
165792,1873,2025-07,reading+quiz,Q1-Defining Competitive Positioning and its Strategic Importance,la:60591:68055,Material 68055: original questions available but no saved learner answers
165788,1873,2025-07,reading+quiz,Q1-The Process of Evaluating Market Segments,la:60591:67225,Material 67225: original questions available but no saved learner answers
169074,5167,2026-02,reading+quiz,Q1-Why Monitoring and Measurement Matter?,la:80624:117128,Material 117128: original questions available but no saved learner answers
130625,4104,2026-08,assignment,Coach Led Assignment,asg:31742,No active linked or referenced evidence document/reflection
169082,5167,2026-02,reading+quiz,Q1-From Strategy to Execution,la:80624:118065,Material 118065: original questions available but no saved learner answers
169083,5167,2026-02,reading+quiz,Q3-Portfolio Review &amp; Professional Discussion​,la:80624:118122,Material 118122: original questions available but no saved learner answers
165801,4104,2026-05,reading+quiz,"Q1 - Estimating, Acquiring, Optimising and Applying",la:80609:83797,Material 83797: original questions available but no saved learner answers
165828,4104,2026-06,reading+quiz,Q1: Stakeholder Engagement Overview,la:80609:74534,Material 74534: original questions available but no saved learner answers
107484,1873,2025-09,video,P3-Strategic Implications for Marketing Strategy and Competitive Positioning.,la:60591:76973,Material 76973: source content unavailable (login_or_home_redirect)
165853,1873,2025-09,reading+quiz,Q1-Defining Corporate Social Responsibility (CSR) and Business Ethics.,la:60591:75755,Material 75755: original questions available but no saved learner answers
165854,1873,2025-09,reading+quiz,Q2-The Evolving Role of CSR and Ethics,la:60591:75766,Material 75766: original questions available but no saved learner answers
165855,1873,2025-09,reading+quiz,Q3-Developing and Implementing Ethical Marketing Strategies and CSR Initiatives.,la:60591:75777,Material 75777: original questions available but no saved learner answers
165868,3416,2026-03,reading+quiz,Q1-Planning a Marketing Campaign from Scratch,la:80619:119179,Material 119179: original questions available but no saved learner answers
165794,1873,2025-07,reading+quiz,Q3-Developing a Differentiated Positioning Strategy,la:60591:68099,Material 68099: original questions available but no saved learner answers
165795,1873,2025-07,reading+quiz,Q1-Defining Sustainable Competitive Advantage,la:60591:69240,Material 69240: original questions available but no saved learner answers
25608,75,2024-11,reading+quiz,S1 - Introduction to Marketing + S1.L4 - Quiz Introduction to Marketing Recorded,rq:51561:51568:52744,Material 52744: original questions available but no saved learner answers
169030,3525,2025-08,reading+quiz,Q2: Organisation Structure,la:65983:61463,Material 61463: original questions available but no saved learner answers
169031,3525,2025-08,reading+quiz,Quiz 1 -Governance in the Project Context vs. Corporate Governance,la:65983:62754,Material 62754: original questions available but no saved learner answers
169032,3525,2025-08,reading+quiz,Quiz 2 - Governance Structures and Key Roles in Projects,la:65983:62765,Material 62765: original questions available but no saved learner answers
169033,3525,2025-08,reading+quiz,"Q-Project Control, Oversight, and Assurance Mechanisms",la:65983:64751,Material 64751: original questions available but no saved learner answers
169034,3525,2025-08,reading+quiz,Q:Project Lifecycle,la:65983:64395,Material 64395: original questions available but no saved learner answers
169035,3525,2025-08,reading+quiz,Q-Types Of  Projects,la:65983:65295,Material 65295: original questions available but no saved learner answers
169036,3525,2025-08,reading+quiz,Q-Agile Mindset,la:65983:65311,Material 65311: original questions available but no saved learner answers
169037,3525,2025-08,reading+quiz,Quiz 1:Lean Project Management,la:65983:64945,Material 64945: original questions available but no saved learner answers
165974,471,2024-10,reading+quiz,Project Framework Management,la:50559:50560,Material 50560: original questions available but no saved learner answers
165960,471,2024-11,reading+quiz,Differences between EEFs and OPAs,la:50559:51242,Material 51242: original questions available but no saved learner answers
165975,471,2024-11,reading+quiz,Lecture 6 : Agile Troubleshooting,la:50559:51077,Material 51077: original questions available but no saved learner answers
161250,3391,2025-10,reading+quiz,Quiz 2,la:65983:83388,Material 83388: original questions available but no saved learner answers
163654,3242,2025-10,reading+quiz,Quiz 2,la:65983:83388,Material 83388: original questions available but no saved learner answers
168670,3221,2025-10,reading+quiz,Quiz 2,la:65983:83388,Material 83388: original questions available but no saved learner answers
174998,3396,2025-10,reading+quiz,L15 APTEM Assignment,la:65983:83388,Material 83388: original questions available but no saved learner answers
175002,3215,2025-10,reading+quiz,L15 APTEM Assignment,la:65983:83388,Material 83388: original questions available but no saved learner answers
174999,3227,2025-10,reading+quiz,L15 APTEM Assignment,la:65983:83388,Material 83388: original questions available but no saved learner answers
169108,6212,2026-05,reading+quiz,Q2 : Promotion &amp; People,la:115267:114818,Material 114818: original questions available but no saved learner answers
169107,5167,2026-03,reading+quiz,Q1-Definitions and why journeys matter (incl. organisational contexts).,la:118208:118169,Material 118169: original questions available but no saved learner answers
169109,3525,2025-09,reading+quiz,Q1:User Story Fundamentals,la:65983:65496,Material 65496: original questions available but no saved learner answers
169110,3525,2025-09,reading+quiz,Q2:Managing User Stories in Agile Projects,la:65983:65689,Material 65689: original questions available but no saved learner answers
169112,3525,2025-09,reading+quiz,Q1: Backlog Preparation and Refinement,la:65983:66530,Material 66530: original questions available but no saved learner answers
169113,3525,2025-09,reading+quiz,Q2-Definition of Ready (DoR),la:65983:66546,Material 66546: original questions available but no saved learner answers
169111,3525,2025-09,reading+quiz,Q3:Impact Mapping,la:65983:65727,Material 65727: original questions available but no saved learner answers
169115,3525,2025-09,reading+quiz,"Q1-Agile Project Management: Understanding MVP, MMF, MEA, and MRF",la:65983:67681,Material 67681: original questions available but no saved learner answers
169116,3525,2025-09,reading+quiz,"Q2-Comparative Table of MVP, MMF, MEA, and MRF",la:65983:67920,Material 67920: original questions available but no saved learner answers
169117,3525,2025-09,reading+quiz,Q3-Agile Unified Process (AUP),la:65983:68207,Material 68207: original questions available but no saved learner answers
169118,3525,2025-09,reading+quiz,Q1-Story  Points,la:65983:68236,Material 68236: original questions available but no saved learner answers
169119,3525,2025-09,reading+quiz,Q2 - Definition of Done (DoD)  and Definition of Ready (DoR),la:65983:68664,Material 68664: original questions available but no saved learner answers
169120,3525,2025-09,reading+quiz,Q2-Considerations in Estimation,la:65983:68260,Material 68260: original questions available but no saved learner answers
169121,3525,2025-09,reading+quiz,َQ1-Burndown Charts,la:65983:68304,Material 68304: original questions available but no saved learner answers
169114,3525,2025-09,reading+quiz,Q4-Pitfalls,la:65983:66621,Material 66621: original questions available but no saved learner answers
